our_competitors,Date_Posted,Media_Type,Post_Caption,Likes_Counts,Comments_Counts,Shared_Counts,total_followers
HyperionDev,2021-09-25 18:18:06.417603,Article,"Our team of Admissions Consultants help every student make the most well-informed decision possible when selecting which bootcamp to pursue. Admissions consultant, Melissa Gozongo, has an outstanding gift for knowing how to do precisely this – help students from all walks of life to find direction that will lead to the most rewarding career outcomes possible.Read more about Melissa's journey with HyperionDev here: https://bit.ly/3lyQPX5",10,3,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Image,"Sibusiso was a newbie coder who was excited to get into the world of tech. Thanks to HyperionDev's incredible education team, he was able to develop in-demand software engineering skills. Learn more about our Software Engineer Bootcamp here: https://bit.ly/3yqFZZa",19,0,0,"6,317"
HyperionDev,2021-12-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Congrats, Josiah Sithole!",48,3,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,👏👏👏,1,0,0,"6,317"
HyperionDev,2021-12-25 18:18:06.417603,Image,Happy New Year! 🎉 We are officially back online and ready to start this year off with a bang.What are your 2022 goals? Let us know in the comments below 👇,17,2,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,What makes a coding bootcamp different from a short course? 👉  We've got all the necessary info here: https://bit.ly/3jbo1ny,3,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,"HyperionDev Alumnus, Mordi Goldstein, has some insights on how to stand out as a new developer with two simple tricks. 👨‍💻 Having recently landed a full-time job as a developer, Mordi shares what he's learnt so far from his own experiences. Read more: https://bit.ly/3mR8MlY",9,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,"In our latest HyperionDev Employee Story, we look into the work and success of the man who makes it his mission to help and support our students. Meet Student Progression Associate, Tevin Pitts. 🏆Read more: https://bit.ly/3gzLe1g",15,2,1 ,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Article,"Our team is growing faster than ever, which means we are looking for highly skilled individuals to join us. 🧑‍💻We're looking for a highly organized Marketing Operations Manager to join us! Are you interested? Learn more about the role here:https://bit.ly/3kjW1Pq",11,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,Do you have any unanswered questions about our coding bootcamps? 🤔We've compiled a list of some frequently asked questions to ensure you're fully equipped with all the necessary info before enrolling in your bootcamp. Find the full list of Q&A's here: https://bit.ly/2W8q8Qq,4,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,"Thabiso Hlatshwayo was working as a waiter when he realised his passion for the tech industry. “I wanted to develop skills for an in-demand and well-paid job, because I know that most companies need programmers. I wanted to work remotely - I love the idea of being able to control my time and work from wherever I want.” Thabiso decided to make the jump and enrolled in a full-time Software Engineer Bootcamp. Today, Thabiso is working as a Full Stack Developer at Kartoza. Read more about Thabiso's story here: https://bit.ly/3ATndtJ",19,2,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,"Are you looking to join a team of passionate, inspired people wanting to make a real change in tech education?We're currently looking for a Lead Software Engineer to join our team!Learn more about the role here: https://bit.ly/3BS1VwP",10,0,0,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Article,"Matsobane Makhura was working as a trainee engineer on FNB's graduate program, however he wanted to find a way to develop his technical skills to ensure that he could stand out from his peers. Matsobane decided to enrol in our online part-time Software Engineer Bootcamp, where he was able to fine-tune his skills. As one of our recent graduates, Matsobane is now full-time employed as a Solutions Analyst at FNB. Read more about Matsobane's journey here: https://bit.ly/3jECPdz",18,1,1 ,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Article,We're hiring! Our growing team is looking for a talented Internal Recruiter to join us on our mission to close the growing global tech skills gap. Learn more about the role: https://bit.ly/3mrqRHg,1,0,0,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Article,"Great design and branding is about much more than simply looking great and having a good colour palate. It’s a holistic, ongoing process of experimentation and iteration that covers everything from perfecting tiny icons and kerning, to translating technical information into visuals that enlighten, entertain, and inform. Senior Digital Designer Roberto Gallotta is the person who makes that happen at HyperionDev. Read about his journey with HyperionDev here: https://bit.ly/3hXYy0c",15,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,"Other: Poll, Shared Post, etc",Well done to Chicco Khoza who just completed his Full Stack Web Developer Bootcamp! 🎉,25,6,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,Technology writes the human story. Here are the 10 biggest trends that will define the next decade. Read the full article: https://bit.ly/3xFgqm1,4,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"It's 2021 and women are still underrepresented in tech. A recent PwC #WomeninTech report found that at the top 10 global tech companies, only 19% of tech-related roles were held by women. What's more, women made up a mere 28% of their senior leadership, relative to the 72% male leadership. In our latest blog post, we interrogate this gender disparity that is commonplace in the local and global tech industry to understand the key challenges at play as well as what steps we can take to ensure that the world of tech is a more accessible and equitable place. Read more on the blog: https://bit.ly/3d4uzRG",9,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,Job Alert! Are you a growth-hacker who understands Paid Media like the back of their hand? We're looking for a Paid Media Specialist to join our team and accelerate our bootcamps' reach. Find out more about the role here: https://bit.ly/3ubKHX0,7,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"📣 We are growing our team and always looking for exceptional talent to join us. Does this sound like you? We want to hear from you. Sign up to our Talent Community to stay updated about our latest job opportunities, and find out where you could fit into our future. Join our talent community: https://bit.ly/3yId8zl",4,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,❗JOB ALERT❗We're looking for a people person and sales expert to join our team of Admissions Consultants.This is a huge opportunity as we enter our next phase of growth. Read all the job details here: https://bit.ly/3rcUTPb,3,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Congrats, Luke Glendining - hard work pays off! 👏",22,5,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"The HyperionDev marketing team plays a crucial role in our continued rise as Africa’s leading coding bootcamp. Julia Unite, our Product Marketing Coordinator, has played a crucial role in developing our marketing strategy and content creation. Find out more about her journey with HyperionDev: https://bit.ly/3wlPGps",33,1,1 ,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"""I made a conscious shift from management consulting to social impact consulting to align better with my broader sense of purpose. I moved into education, which has this real power to transform the lives of and opportunities for thousands of people and communities."" - Amiya SharmaOur mission is what drives us and that's why one of our core values is Purpose First. We're a team who truly cares about closing the tech skills gap and making it accessible. https://bit.ly/3xTKoTV",26,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"We hire incredibly motivated people and we let them do what they're good at, in their own way through flexible hours and remote work. Check out this interesting article by Tony Schwartz, the CEO of The Energy Project, about how trust fuels productivity. https://bit.ly/3bXFuMj",11,1,1 ,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,This is your last chance to secure a Cyber Week deal! 👀 Grad your discount here: https://bit.ly/31qIHBA,6,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,Did you think the deals were over? 👀 You can still get 15% off all coding bootcamps for the rest of Cyber Week! Secure your discount today: https://bit.ly/3D4Ia5v,3,1,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"📣 Calling all students & alumni!  📣  You're invited for a fun night of coding, connecting and networking. If you're interested in joining, RSVP here: https://bit.ly/31pXBI8",21,4,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"Are you passionate about tech, education and people?We are currently hiring for a Chief People Officer. Learn more about the role here:https://bit.ly/3vL2963",10,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Are you not sure if coding is for you? Or if you'll be able to learn to code because you're not so good with numbers? 👩‍💻 In our workshop this evening, the HyperionDev lecturers will guide you through a group problem-solving session, where you’ll work with others to turn complex problems into smaller, solvable components. 💡 It will be an insightful workshop that teaches the importance of pseudocode, a vital skill every good developer needs.Secure your spot: https://bit.ly/3gmg9x4",6,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,"Other: Poll, Shared Post, etc","A big congrats to you, Chris Smit!",16,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Surprise! 👀 All 75 seats filled up for our 20% discount. So, we've decided to open up the 20% discount for another 50 seats. 🙌 🎉 This offer will be valid from 19th November to 26th November 2021. Claim your spot here: https://bit.ly/3csJLXR",7,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,Do you want to join a team that values both people and purpose? We're looking for a dynamic and experienced Paid Media Specialist to join us. Learn more about the role: https://bit.ly/3ubKHX0,2,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Join us for a virtual round table event with Caissa Veeran and Kwena Mabotja (PDM, MBA) where we will discuss what the tech space looks like for our HyperionDev graduates, as well as the South African tech space at large. 👩‍💻We will be diving into the details of our Tech Graduate Futures Report in order to unpack South Africa’s tech skills gap, as well as the opportunities and challenges at play. 🚀Date: Friday 19 November 2021Time: 11am - 12pm SASTSecure your seat here: https://bit.ly/3CLcL92",7,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Congratulations on all your hard work, Siphesihle Ntombela!",5,1,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"📣 Calling all HyperionDev Alumni! 📣 Join us at our upcoming virtual Tech Careers Expo where you'll get to hear from a number of exciting tech companies and learn what job opportunities are out there for you. 🚀We'll be joined by Herculaas van Heerden, Lumba Phiri, Yatin Badal, Nadia Soloman, and Pumlani Dyani. Secure your spot here: https://bit.ly/30qijHn",35,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Multiple Images,"An education is only as good as its ability to prepare real students for real work. 💼When we were designing our coding bootcamps, we chose to give students the most critical skills they need to live and work in the 21st century, post-COVID work environment. 😎Read our full Tech Graduate Future’s Report here: https://bit.ly/2ZOJw6i#CodeDidThis",21,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,There are only a few seats left for this week's discount - today is your last chance to claim your 25% bootcamp discount. 💰Remember: this deal applies to ALL coding bootcamps. RUN RUN RUN! 🏃 Redeem your discount here: https://bit.ly/3n5cJTU,8,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Congrats, Joshua Leighton Roelf!",19,8,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,"Other: Poll, Shared Post, etc",Don't forget to weigh in on our latest poll! 👇,0,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,Are you passionate about creative innovation in tech education? 💡 Join our team of A-players: https://bit.ly/3vCtRlv,8,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,"📣  Today is your last day to register for our Tech Graduate Futures Report webinar! Join us for a virtual round table event with Caissa Veeran and Kwena Mabotja (PDM, MBA) where we will discuss what the tech space looks like for our HyperionDev graduates, as well as the South African tech space at large. 👩‍💻We will be diving into the details of our Tech Graduate Futures Report in order to unpack South Africa’s tech skills gap, as well as the opportunities and challenges at play. 🚀Date: 9 November 2021Time: 11am - 12pm SASTSecure your seat here: https://bit.ly/3CLcL92",7,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Multiple Images,People join our coding bootcamps for a variety of reasons. 🚀 Some are leaving school and want to follow their coding passion. 👩‍💻 Some want to upskill in their current job. 🔮 Some want to learn future-prooftech skills. Are you considering joining a bootcamp? What’s your reason for wanting to learn to code?Read our full Tech Graduate Future’s Report here: https://bit.ly/2ZOJw6i#CodeDidThis,11,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,"Join us for a virtual round table event with Caissa Veeran and Kwena Mabotja (PDM, MBA) where we will discuss what the tech space looks like for our HyperionDev graduates, as well as the South African tech space at large. 👩‍💻We will be diving into the details of our Tech Graduate Futures Report in order to unpack South Africa’s tech skills gap, as well as the opportunities and challenges at play. 🚀Date: 9 November 2021Time: 11am - 12pm SASTSecure your seat here: https://bit.ly/3CLcL92",15,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Did you know that we offer our Full-stack Web Development bootcamp on-site at our Cape Town and Joburg campuses? 🏫 With the help of your dedicated lecturers and mentors, you will learn how to build your own dynamic, data-driven web applications in 3 - 6 months. 🎓Enroll in an on-site bootcamp today: https://bit.ly/3FrThH5",8,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Multiple Images,"At HyperionDev, we empower people from a diverse range of industries and backgrounds to unlock their potential through code. 🚀Here’s a snapshot of our students. 👩‍🎓Read our full Tech Graduate Future’s Report here: https://bit.ly/3vNGhIi#CodeDidThis",12,3,2 ,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Congratulations, Laetitia Du Plessis!",1,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc",A huge congrats to Lerato Mokgwabona 🎉,3,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Congrats, Cameron! Hard work pays off 💪",4,2,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,⏰ Enrolments for our November coding bootcamp are about to close! ⏰ Claim your spot today: https://bit.ly/3bcpDJ7,2,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,"New arm, anyone? 💪 With the developments in code-powered 3D printing technology, we can create just about anything from synthetic limbs and braces to weapons and machine parts. Where do you see code taking us next? Find out more here: https://bit.ly/3vLXW30 #CodeDidThis",7,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Congratulations on this achievement, Kyle Dornan!",37,4,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,"At our upcoming Alumni Guest Speaker Event, we will be hearing from HyperionDev graduate, Leandri Nieuwoudt who is now working at MOHARA as a Software Engineer.We will also be joined by MOHARA's Managing director, Maarten Mantel.Maarten will be sharing advice on how to intelligently optimise business operations and scale effectively along with innovative thinking around decision-making and leadership within an organisation.Join us on 28 October at 6pm!Are you an Alumnus wanting to join? Email us at careerservices@hyperiondev.com.",24,1,4 ,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,"Inspiration is all around us. It’s in the people we meet, the tools we use, or it can even be as simple as a tap of a button. Where do you find your inspiration?#CodeDidThis",7,0,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Image,"Every day, we’re surrounded by infinite opportunities. Opportunities to innovate. Opportunities to create. Opportunities to awaken ideas that are truly inspiring. Given the opportunity, what would you do?#CodeDidThis",6,0,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Image,"Every day, we have the opportunity to make the world a better place. We can optimise, rethink, redo, undo, and completely recreate. All you need is a 1 and a 0.#CodeDidThis",14,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Congratulations, Alan Kow! It's great to see your hard work paying off 👏",15,1,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Image,"Have you heard the news? 📣We have partnered with one of Africa’s largest tertiary institutions, UNISA Enterprise, on our latest bootcamp: Fundamentals of Computer Science. This new bootcamp takes you on a deep dive into essential and practical software engineering skills.  Learn more: https://bit.ly/3AdoYlk",10,0,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Image,Did you know that you can now learn to code from only R4999 per month?Discover how our new and reduced monthly bootcamp pricing is making it easier and more affordable to learn job-ready coding skills.Learn more: https://bit.ly/3EDzC7Q,10,2,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Welcome to the team, Ashleigh Redman! We're so excited to have you onboard. ⚡️",30,1,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Image,"Do you know how to think like a programmer? 💡 In our upcoming virtual event, the HyperionDev lecturers will walk you through a complex coding problem and demonstrate how they can be broken down and solved. Join us on 20 September at 18:00. Register here: https://bit.ly/3gmg9x4",5,0,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Image,One of the core values of our team is progress always. 🏆 This means that we're constantly learning and developing in both a personal and professional capacity. Learn more about our Talent Community here: https://bit.ly/3yId8zl,7,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Welcome to the new members of our HyperionDev Team! We're so excited to have you on board and joining us in our mission to close the global tech skills gap.Meet Danielle Joolay, Nesh Govender, Bradley Elliott, Ashleigh Redman, Graham Du Plessis and Lunakho Masiko!",39,2,1 ,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"We want to empower as many future coders as possible to unlock their potential and get that dream job. 🔐That’s why we’ve made it as simple as possible to access hassle-free, affordable student financing. Start your journey today: https://bit.ly/3zkbRyl",8,2,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Interested in changing people's lives while doing something you love? If that sounds like you then check out our Jobs page to join a team of A-players passionate about what they do. If you don't see anything matching your skills, sign up to our Talent Community so we can reach out when we do!Learn more: https://bit.ly/3yId8zl",10,1,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,Calling all HyperionDev alumni! We're inviting you to participate in a fun night of coding & problem solving. 💻Please email careerservices@hyperiondev.com to sign up.,11,2,1 ,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"One of the biggest learning curves when becoming a programmer is learning to think like one. In our upcoming virtual event, the HyperionDev lecturers will walk you through complex coding problems and demonstrate how they can be broken down and solved. Join us on Wednesday, 18 August at 18:00. Register now: https://bit.ly/3gmg9x4",5,0,0,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Image,"Congrats to our student of the month, Chris Smit!Chris's mentor, Logan M., shares: ""He is always open to learning new and complex things and will go the extra mile to try and remember every topic he has learnt in great detail!""Are you thinking about starting your coding journey with HyperionDev? The prices of our online bootcamps will be increasing on 5 September, so enrol before month end to save. Enrol now: https://bit.ly/3iFX62T",24,2,2 ,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Image,"Happy Women's Day! Today, and every day, we celebrate the strong women around us. ✊",12,0,0,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Image,"We don’t want finances to stand in the way of you achieving your goals. 🏆That’s why we’ve partnered with Manati to provide all future coders with hassle-free, upfront student financing so that your dreams can become a reality. Find out more: https://bit.ly/3fDoSv1",6,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Last week, our Head of Partnerships, Caissa Veeran, joined Zainab Bean on Radio 786 for her show, 'On the Couch'. Caissa and Zainab discussed the issue of lack of female representation in tech, and what is being done to solve this. At HyperionDev, we are committed to making quality tech education accessible to all. Learn more about our mission here: https://bit.ly/35JiWN7",23,2,1 ,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Image,"Ruud Fusha has just completed the first month of his Software Engineer Bootcamp with HyperionDev!He shares how his first month of coding has been so far, and the difference that our 1:1 mentorship has made in his learning journey. Are you interested in kickstarting your coding journey? Today is the last day to redeem your 15% discount on monthly bootcamp payments. Enrol today: https://bit.ly/3rnYHxb",15,2,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,Did you know that we have a new bootcamp in the works?Our Immersive Software and Data Engineer Bootcamp covers the fundamentals of both software engineering and data science. Are you interested? Register your interest here: https://bit.ly/3sJuLwb,10,0,0,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,Image,"Congratulations to our student of the month, Kirsten Forrester! 👩‍🎓Here's what her mentor, Logan M., had to say:""Kirsten has shown an excellent level of dedication when it comes to every single one of her tasks. She goes the extra mile to complete her tasks ahead of time and will make sure that they follow the most straightforward and quickest method possible. Her hard work and effort would be valuable to any company!""",37,3,2 ,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,Register your interest for our new bootcamp! 🎓Our Immersive Software and Data Engineer Bootcamp takes you on a deep dive into both software engineering and data science. Are you interested? Learn more here: https://bit.ly/3mj4VxL,7,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"To all our alumni, our next Alumni Meet-up is coming up soon, with a very special guest speaker.Shaun Dipnall is the EXPLORE AI co-founder & CEO, with 20+ years' experience in actuarial science and data science. Shaun's insights will be valuable to anyone entering the tech industry – especially those who want to work with data. We hope to see you there!Register now: https://bit.ly/3AUbvjf",10,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Join us on 21 July for HyperionDev's Virtual Open Day! 🎓  Do you want to learn to code but unsure how to get started? This is your chance to learn all about the HyperionDev coding bootcamps, how you can apply, the funding options available to you, and more. RSVP today and book your seat: https://bit.ly/3yEfqP1",5,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,We're not just a diverse group of people obsessed with growth: we're also at the forefront of change in education. We are closing the tech skills gap one programmer at a time – there is no better time than now to join us.Join our talent community: https://bit.ly/2D8Izuh,9,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Join us on 21 July for HyperionDev's Virtual Open Day! 🎓  Do you want to learn to code but unsure how to get started? This is your chance to learn all about the HyperionDev coding bootcamps, how you can apply, the funding options available to you, and more. RSVP today and book your seat: https://bit.ly/3yEfqP1",4,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Meet Lerato. 🌟Lerato was awarded a full HyperionDev coding scholarship based on her passion for tech and her drive to succeed. This July, Lerato will be starting her full-time Data Scientist bootcamp and hopes that the practical coding skills that we offer will compliment her passion for economics, statistics and market research. In her own words: ""I'm excited to learn practical skills that will help me learn how to analyze and interpret data for business needs as well as gain an understanding of how data is captured, stored and accessed.""Congratulations, Lerato!",17,1,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Princess, one of our recent scholarship winners, has just completed the first month of her full-time Full Stack Web Developer Bootcamp. She shares that, ""I learnt more about CSS and how it actually brings life into websites - it's so exciting!"" Princess hopes to use her coding skills to bridge the tech skills gap at public schools in under-resourced areas. We can't wait to see what you continue to achieve, Princess!",7,1,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Meet your future tech leaders. 🎉In order to help us make the tough decision of choosing 50 winners to receive full coding scholarships, we called on an internal HyperionDev judging panel. As a result of closing our Series A fundraise at the start of 2021, we were able to award up to £176k (R3.5 million) in HyperionDev coding scholarships.  Here are the future tech leaders they selected, congratulations!",8,1,1 ,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Meet your future tech leaders. 🎉Following our £2.5 million (R50 million) Series A fundraise earlier this year, we will be reinvesting £176k (R3.5 million) in local tech talent in the form of full coding scholarships with HyperionDev. When selecting our 2021 scholarship winners, we called on our HyperionDev Alumni community to help us select deserving candidates. Our alumni drew on their own knowledge and experience of our coding bootcamps as well as their experience in the tech industry. Here are some of the incredible candidates they chose to award scholarships to.",12,3,4 ,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Everything about what we do is about making a difference, our product is created with the intention of changing lives. We are doing meaningful work and we are always looking for people that aspire to do the same. Check our jobs page here and see if we don't have anything matching your skills, if not join our Talent Community to hear about our latest opportunities. Find out more here: https://bit.ly/2D8Izuh",6,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Today is your last chance to register for our upcoming webinar, 'How to think like a developer'. 💡Some of HyperionDev's problem-solving experts will take you through a group problem-solving session where you’ll work with others to break down complex problems and find simple solutions. Date: 24 May 2021 @ 18:00-19:00 SASTThis webinar is open to anyone, you can RSVP here: https://bit.ly/3fo9rWW",5,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Have you ever thought coding isn't for you because you're not so great with numbers? 🤷‍♂️In our upcoming workshop on 23 June, our lecturers will guide you through a group problem-solving session, where you’ll work with others to turn huge, difficult problems into smaller, solvable components. It will be an insightful workshop that teaches the importance of pseudocode, a vital skill every good developer needs.Register now: https://bit.ly/3gmg9x4",10,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Programming requires a unique kind of problem solving and way of thinking in order to tackle complex coding tasks. In our upcoming webinar, the HyperionDev lecturers will guide you through a group problem-solving session, where you’ll work with others to turn huge, difficult problems into smaller, solvable components. 💡  Date: 24 May 2021 @ 18:00-19:00 SASTRegister now: https://bit.ly/3fo9rWW",8,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"We are officially launching a HyperionDev Alumni LinkedIn group! 🌍This is a space for our alumni to connect, share and network, as well as a place for us to stay in touch and share news and opportunities.If you're an alumni wanting to join, you can request access here: https://bit.ly/3ekeYhS",12,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"A big congratulations to Tevin who joined us full time in January 2021 and has since then added tremendous value to the success team. Thanks so much for your hard work, we appreciate you!",22,2,1 ,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,Our dedicated team of coding mentors ensure that you are supported throughout your bootcamp experience in a way that suits your specific needs and personal schedule. ⚡ Learn more about our mentored coding bootcamps: https://bit.ly/3gJORm5,5,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"""Chanelle always puts in amazing effort into every task. Not only does she meet the requirements, she does well in coding style and documentation. The icing on the cake is that she puts in amazing effort into every solution beyond requirements and has shown amazing growth from the start of the Bootcamp. Chanelle is the type of student who is not satisfied with just getting full marks, but also goes the extra mile to have every user interface look brilliant, no matter the simplicity of the requirements. Overall, someone I'd back to have one of the best-looking portfolios."" - Her mentor, RidhaaCongratulations to Chanelle Bösiger for achieving student of the month 🚀",25,1,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"We're excited to announce that we have selected our HyperionDev Scholarship winners! As part of our recent equity crowdfund, we decided to use a portion of the money raised to award full tech scholarships to deserving students. We received hundreds of entries from so many smart and passionate future coders. We were assisted by SheCodeAfrica Abuja , the University of Cape Town Developer Society, the HyperionDev Alumni Community as well as an internal HyperionDev judging panel to make this tough decision.   Over the next few weeks, we will be sharing the stories of our scholarship winners and where their coding bootcamps take them.",32,1,3 ,"6,317"
